t,kind,id,x,y,z,vx,vy,vz,mass
0.941667,N,69,5.000000e-02,2.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,70,5.000000e-02,2.500000e-01,-1.500000e-01,-1.261132e-10,0.000000e+00,-1.269804e-10,1.000000e-02
0.941667,N,71,5.000000e-02,2.500000e-01,-5.000000e-02,1.360886e-09,0.000000e+00,-1.059299e-10,1.000000e-02
0.941667,N,72,1.500000e-01,5.000000e-02,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,73,1.500000e-01,5.000000e-02,-1.500000e-01,-2.133323e-10,0.000000e+00,1.009073e-11,1.000000e-02
0.941667,N,74,1.500000e-01,5.000000e-02,-5.000000e-02,-2.133323e-10,0.000000e+00,1.009073e-11,1.000000e-02
0.941667,N,75,1.500000e-01,1.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,76,1.500000e-01,1.500000e-01,-1.500000e-01,1.332947e-09,0.000000e+00,-6.868353e-11,1.000000e-02
0.941667,N,77,1.500000e-01,1.500000e-01,-5.000000e-02,1.332947e-09,0.000000e+00,-6.868353e-11,1.000000e-02
0.941667,N,78,1.500000e-01,2.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,79,1.500000e-01,2.500000e-01,-1.500000e-01,2.939150e-09,0.000000e+00,-1.059299e-10,1.000000e-02
0.941667,N,80,1.500000e-01,2.500000e-01,-5.000000e-02,2.939150e-09,0.000000e+00,-1.059299e-10,1.000000e-02
0.941667,N,81,2.500000e-01,5.000000e-02,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,82,2.500000e-01,5.000000e-02,-1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,83,2.500000e-01,5.000000e-02,-5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,84,2.500000e-01,1.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,85,2.500000e-01,1.500000e-01,-1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,86,2.500000e-01,1.500000e-01,-5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,87,2.500000e-01,2.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,88,2.500000e-01,2.500000e-01,-1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,89,2.500000e-01,2.500000e-01,-5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,90,3.500000e-01,5.000000e-02,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,91,3.500000e-01,5.000000e-02,-1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,92,3.500000e-01,5.000000e-02,-5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,93,3.500000e-01,1.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,94,3.500000e-01,1.500000e-01,-1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,95,3.500000e-01,1.500000e-01,-5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,96,3.500000e-01,2.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,97,3.500000e-01,2.500000e-01,-1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,98,3.500000e-01,2.500000e-01,-5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,99,5.000000e-02,5.000000e-02,5.000000e-02,-2.133323e-10,0.000000e+00,1.009073e-11,1.000000e-02
0.941667,N,100,5.000000e-02,5.000000e-02,1.500000e-01,-2.133323e-10,0.000000e+00,1.009073e-11,1.000000e-02
0.941667,N,101,5.000000e-02,5.000000e-02,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,102,5.000000e-02,5.000000e-02,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,103,5.000000e-02,1.500000e-01,5.000000e-02,-1.610782e-10,0.000000e+00,-2.714180e-11,1.000000e-02
0.941667,N,104,5.000000e-02,1.500000e-01,1.500000e-01,-1.783950e-10,0.000000e+00,2.073936e-09,1.000000e-02
0.941667,N,105,5.000000e-02,1.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,106,5.000000e-02,1.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,107,5.000000e-02,2.500000e-01,5.000000e-02,1.360886e-09,0.000000e+00,-1.059299e-10,1.000000e-02
0.941667,N,108,5.000000e-02,2.500000e-01,1.500000e-01,-1.261132e-10,0.000000e+00,4.220996e-09,1.000000e-02
0.941667,N,109,5.000000e-02,2.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,110,5.000000e-02,2.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,111,1.500000e-01,5.000000e-02,5.000000e-02,-2.133323e-10,0.000000e+00,1.009073e-11,1.000000e-02
0.941667,N,112,1.500000e-01,5.000000e-02,1.500000e-01,-2.133323e-10,0.000000e+00,1.009073e-11,1.000000e-02
0.941667,N,113,1.500000e-01,5.000000e-02,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,114,1.500000e-01,5.000000e-02,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,115,1.500000e-01,1.500000e-01,5.000000e-02,1.332947e-09,0.000000e+00,-6.868353e-11,1.000000e-02
0.941667,N,116,1.500000e-01,1.500000e-01,1.500000e-01,1.332947e-09,0.000000e+00,-6.868353e-11,1.000000e-02
0.941667,N,117,1.500000e-01,1.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,118,1.500000e-01,1.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,119,1.500000e-01,2.500000e-01,5.000000e-02,2.939150e-09,0.000000e+00,-1.059299e-10,1.000000e-02
0.941667,N,120,1.500000e-01,2.500000e-01,1.500000e-01,2.939150e-09,0.000000e+00,-1.059299e-10,1.000000e-02
0.941667,N,121,1.500000e-01,2.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,122,1.500000e-01,2.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,123,2.500000e-01,5.000000e-02,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,124,2.500000e-01,5.000000e-02,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,125,2.500000e-01,5.000000e-02,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,126,2.500000e-01,5.000000e-02,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,127,2.500000e-01,1.500000e-01,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,128,2.500000e-01,1.500000e-01,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,129,2.500000e-01,1.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,130,2.500000e-01,1.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,131,2.500000e-01,2.500000e-01,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,132,2.500000e-01,2.500000e-01,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,133,2.500000e-01,2.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,134,2.500000e-01,2.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,135,3.500000e-01,5.000000e-02,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,136,3.500000e-01,5.000000e-02,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,137,3.500000e-01,5.000000e-02,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,138,3.500000e-01,5.000000e-02,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,139,3.500000e-01,1.500000e-01,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,140,3.500000e-01,1.500000e-01,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,141,3.500000e-01,1.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,142,3.500000e-01,1.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,143,3.500000e-01,2.500000e-01,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,144,3.500000e-01,2.500000e-01,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,145,3.500000e-01,2.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.941667,N,146,3.500000e-01,2.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,B,0,-4.933865e-11,2.405045e-01,-3.816900e-11,-1.334668e-10,-1.203120e-01,-1.190621e-10,0.000000e+00
0.962500,N,0,-2.500000e-01,5.000000e-02,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,1,-2.500000e-01,5.000000e-02,-1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,2,-2.500000e-01,5.000000e-02,-5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,3,-2.500000e-01,1.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,4,-2.500000e-01,1.500000e-01,-1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,5,-2.500000e-01,1.500000e-01,-5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,6,-2.500000e-01,2.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,7,-2.500000e-01,2.500000e-01,-1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,8,-2.500000e-01,2.500000e-01,-5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,9,-1.500000e-01,5.000000e-02,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,10,-1.500000e-01,5.000000e-02,-1.500000e-01,-2.135109e-10,0.000000e+00,6.892647e-11,1.000000e-02
0.962500,N,11,-1.500000e-01,5.000000e-02,-5.000000e-02,-2.135109e-10,0.000000e+00,6.892647e-11,1.000000e-02
0.962500,N,12,-1.500000e-01,1.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,13,-1.500000e-01,1.500000e-01,-1.500000e-01,-1.875647e-10,0.000000e+00,-4.582392e-11,1.000000e-02
0.962500,N,14,-1.500000e-01,1.500000e-01,-5.000000e-02,-1.875647e-10,0.000000e+00,-4.582392e-11,1.000000e-02
0.962500,N,15,-1.500000e-01,2.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,16,-1.500000e-01,2.500000e-01,-1.500000e-01,-1.363419e-10,0.000000e+00,-1.183165e-10,1.000000e-02
0.962500,N,17,-1.500000e-01,2.500000e-01,-5.000000e-02,-1.363419e-10,0.000000e+00,-1.183165e-10,1.000000e-02
0.962500,N,18,-5.000000e-02,5.000000e-02,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,19,-5.000000e-02,5.000000e-02,-1.500000e-01,-2.135109e-10,0.000000e+00,6.892647e-11,1.000000e-02
0.962500,N,20,-5.000000e-02,5.000000e-02,-5.000000e-02,-2.135109e-10,0.000000e+00,6.892647e-11,1.000000e-02
0.962500,N,21,-5.000000e-02,1.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,22,-5.000000e-02,1.500000e-01,-1.500000e-01,-1.787555e-10,0.000000e+00,-5.937602e-11,1.000000e-02
0.962500,N,23,-5.000000e-02,1.500000e-01,-5.000000e-02,-1.629835e-10,0.000000e+00,-3.565714e-12,1.000000e-02
0.962500,N,24,-5.000000e-02,2.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,25,-5.000000e-02,2.500000e-01,-1.500000e-01,-1.282273e-10,0.000000e+00,-1.431951e-10,1.000000e-02
0.962500,N,26,-5.000000e-02,2.500000e-01,-5.000000e-02,-1.363419e-10,0.000000e+00,-1.183165e-10,1.000000e-02
0.962500,N,27,-2.500000e-01,5.000000e-02,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,28,-2.500000e-01,5.000000e-02,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,29,-2.500000e-01,5.000000e-02,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,30,-2.500000e-01,5.000000e-02,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,31,-2.500000e-01,1.500000e-01,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,32,-2.500000e-01,1.500000e-01,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,33,-2.500000e-01,1.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,34,-2.500000e-01,1.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,35,-2.500000e-01,2.500000e-01,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,36,-2.500000e-01,2.500000e-01,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,37,-2.500000e-01,2.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,38,-2.500000e-01,2.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,39,-1.500000e-01,5.000000e-02,5.000000e-02,-2.135109e-10,0.000000e+00,6.892647e-11,1.000000e-02
0.962500,N,40,-1.500000e-01,5.000000e-02,1.500000e-01,-2.135109e-10,0.000000e+00,6.892647e-11,1.000000e-02
0.962500,N,41,-1.500000e-01,5.000000e-02,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,42,-1.500000e-01,5.000000e-02,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,43,-1.500000e-01,1.500000e-01,5.000000e-02,-1.875647e-10,0.000000e+00,-4.582392e-11,1.000000e-02
0.962500,N,44,-1.500000e-01,1.500000e-01,1.500000e-01,-1.875647e-10,0.000000e+00,-4.582392e-11,1.000000e-02
0.962500,N,45,-1.500000e-01,1.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,46,-1.500000e-01,1.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,47,-1.500000e-01,2.500000e-01,5.000000e-02,-1.363419e-10,0.000000e+00,-1.183165e-10,1.000000e-02
0.962500,N,48,-1.500000e-01,2.500000e-01,1.500000e-01,-1.363419e-10,0.000000e+00,-1.183165e-10,1.000000e-02
0.962500,N,49,-1.500000e-01,2.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,50,-1.500000e-01,2.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,51,-5.000000e-02,5.000000e-02,5.000000e-02,-2.135109e-10,0.000000e+00,6.892647e-11,1.000000e-02
0.962500,N,52,-5.000000e-02,5.000000e-02,1.500000e-01,-2.135109e-10,0.000000e+00,6.892647e-11,1.000000e-02
0.962500,N,53,-5.000000e-02,5.000000e-02,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,54,-5.000000e-02,5.000000e-02,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,55,-5.000000e-02,1.500000e-01,5.000000e-02,-1.629835e-10,0.000000e+00,-3.565714e-12,1.000000e-02
0.962500,N,56,-5.000000e-02,1.500000e-01,1.500000e-01,-1.787555e-10,0.000000e+00,2.178767e-09,1.000000e-02
0.962500,N,57,-5.000000e-02,1.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,58,-5.000000e-02,1.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,59,-5.000000e-02,2.500000e-01,5.000000e-02,-1.363419e-10,0.000000e+00,-1.183165e-10,1.000000e-02
0.962500,N,60,-5.000000e-02,2.500000e-01,1.500000e-01,-1.282273e-10,0.000000e+00,4.325826e-09,1.000000e-02
0.962500,N,61,-5.000000e-02,2.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,62,-5.000000e-02,2.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,63,5.000000e-02,5.000000e-02,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,64,5.000000e-02,5.000000e-02,-1.500000e-01,-2.135109e-10,0.000000e+00,6.892647e-11,1.000000e-02
0.962500,N,65,5.000000e-02,5.000000e-02,-5.000000e-02,-2.135109e-10,0.000000e+00,6.892647e-11,1.000000e-02
0.962500,N,66,5.000000e-02,1.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,67,5.000000e-02,1.500000e-01,-1.500000e-01,-1.787555e-10,0.000000e+00,-5.937602e-11,1.000000e-02
0.962500,N,68,5.000000e-02,1.500000e-01,-5.000000e-02,-1.629835e-10,0.000000e+00,-3.565714e-12,1.000000e-02
0.962500,N,69,5.000000e-02,2.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,70,5.000000e-02,2.500000e-01,-1.500000e-01,-1.282273e-10,0.000000e+00,-1.431951e-10,1.000000e-02
0.962500,N,71,5.000000e-02,2.500000e-01,-5.000000e-02,1.400974e-09,0.000000e+00,-1.183165e-10,1.000000e-02
0.962500,N,72,1.500000e-01,5.000000e-02,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,73,1.500000e-01,5.000000e-02,-1.500000e-01,-2.135109e-10,0.000000e+00,6.892647e-11,1.000000e-02
0.962500,N,74,1.500000e-01,5.000000e-02,-5.000000e-02,-2.135109e-10,0.000000e+00,6.892647e-11,1.000000e-02
0.962500,N,75,1.500000e-01,1.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,76,1.500000e-01,1.500000e-01,-1.500000e-01,1.373034e-09,0.000000e+00,-4.582392e-11,1.000000e-02
0.962500,N,77,1.500000e-01,1.500000e-01,-5.000000e-02,1.373034e-09,0.000000e+00,-4.582392e-11,1.000000e-02
0.962500,N,78,1.500000e-01,2.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,79,1.500000e-01,2.500000e-01,-1.500000e-01,2.979237e-09,0.000000e+00,-1.183165e-10,1.000000e-02
0.962500,N,80,1.500000e-01,2.500000e-01,-5.000000e-02,2.979237e-09,0.000000e+00,-1.183165e-10,1.000000e-02
0.962500,N,81,2.500000e-01,5.000000e-02,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,82,2.500000e-01,5.000000e-02,-1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,83,2.500000e-01,5.000000e-02,-5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,84,2.500000e-01,1.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,85,2.500000e-01,1.500000e-01,-1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,86,2.500000e-01,1.500000e-01,-5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,87,2.500000e-01,2.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,88,2.500000e-01,2.500000e-01,-1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,89,2.500000e-01,2.500000e-01,-5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,90,3.500000e-01,5.000000e-02,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,91,3.500000e-01,5.000000e-02,-1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,92,3.500000e-01,5.000000e-02,-5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,93,3.500000e-01,1.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,94,3.500000e-01,1.500000e-01,-1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,95,3.500000e-01,1.500000e-01,-5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,96,3.500000e-01,2.500000e-01,-2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,97,3.500000e-01,2.500000e-01,-1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,98,3.500000e-01,2.500000e-01,-5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,99,5.000000e-02,5.000000e-02,5.000000e-02,-2.135109e-10,0.000000e+00,6.892647e-11,1.000000e-02
0.962500,N,100,5.000000e-02,5.000000e-02,1.500000e-01,-2.135109e-10,0.000000e+00,6.892647e-11,1.000000e-02
0.962500,N,101,5.000000e-02,5.000000e-02,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,102,5.000000e-02,5.000000e-02,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,103,5.000000e-02,1.500000e-01,5.000000e-02,-1.629835e-10,0.000000e+00,-3.565714e-12,1.000000e-02
0.962500,N,104,5.000000e-02,1.500000e-01,1.500000e-01,-1.787555e-10,0.000000e+00,2.178767e-09,1.000000e-02
0.962500,N,105,5.000000e-02,1.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,106,5.000000e-02,1.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,107,5.000000e-02,2.500000e-01,5.000000e-02,1.400974e-09,0.000000e+00,-1.183165e-10,1.000000e-02
0.962500,N,108,5.000000e-02,2.500000e-01,1.500000e-01,-1.282273e-10,0.000000e+00,4.325826e-09,1.000000e-02
0.962500,N,109,5.000000e-02,2.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,110,5.000000e-02,2.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,111,1.500000e-01,5.000000e-02,5.000000e-02,-2.135109e-10,0.000000e+00,6.892647e-11,1.000000e-02
0.962500,N,112,1.500000e-01,5.000000e-02,1.500000e-01,-2.135109e-10,0.000000e+00,6.892647e-11,1.000000e-02
0.962500,N,113,1.500000e-01,5.000000e-02,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,114,1.500000e-01,5.000000e-02,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,115,1.500000e-01,1.500000e-01,5.000000e-02,1.373034e-09,0.000000e+00,-4.582392e-11,1.000000e-02
0.962500,N,116,1.500000e-01,1.500000e-01,1.500000e-01,1.373034e-09,0.000000e+00,-4.582392e-11,1.000000e-02
0.962500,N,117,1.500000e-01,1.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,118,1.500000e-01,1.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,119,1.500000e-01,2.500000e-01,5.000000e-02,2.979237e-09,0.000000e+00,-1.183165e-10,1.000000e-02
0.962500,N,120,1.500000e-01,2.500000e-01,1.500000e-01,2.979237e-09,0.000000e+00,-1.183165e-10,1.000000e-02
0.962500,N,121,1.500000e-01,2.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,122,1.500000e-01,2.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,123,2.500000e-01,5.000000e-02,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,124,2.500000e-01,5.000000e-02,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,125,2.500000e-01,5.000000e-02,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,126,2.500000e-01,5.000000e-02,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,127,2.500000e-01,1.500000e-01,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,128,2.500000e-01,1.500000e-01,1.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,129,2.500000e-01,1.500000e-01,2.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,130,2.500000e-01,1.500000e-01,3.500000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
0.962500,N,131,2.500000e-01,2.500000e-01,5.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-02
